constituency,ac_number,candidate,party,votes,turnout,reserved,region,vote_share_%
Gummidipoondi,1,S.VIJAYAKUMAR,TVK,94320,,GEN,Chennai Metro,40.563903630624196
Gummidipoondi,1,SUDHAKAR.V,AIADMK,66375,,GEN,Chennai Metro,28.545685999604338
Gummidipoondi,1,T.J.GOVINDARAJAN,DMK,62492,,GEN,Chennai Metro,26.875736489450457
Gummidipoondi,1,"R.SRIDAR. B.L.,",NTK,4756,,GEN,Chennai Metro,2.04539785482664
Gummidipoondi,1,NOTA,NOTA,937,,GEN,Chennai Metro,0.4029726219454503
Gummidipoondi,1,M.JAGADEESAN,Bahujan Samaj Party,697,,GEN,Chennai Metro,0.29975658217286966
Gummidipoondi,1,SDK SANKAR,Aanaithinthiya Jananayaka Pathukappu Kazhagam,599,,GEN,Chennai Metro,0.2576100325990659
Gummidipoondi,1,G.RANJITH B.SC.L.L.B,IND,503,,GEN,Chennai Metro,0.21632361669003364
Gummidipoondi,1,K. CHANDRA SEKAR,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,336,,GEN,Chennai Metro,0.14450245568161293
Gummidipoondi,1,D.SUDHAKAR,IND,321,,GEN,Chennai Metro,0.13805145319582662
Gummidipoondi,1,M.KUMARAN,IND,260,,GEN,Chennai Metro,0.11181737642029571
Gummidipoondi,1,D.DINESH,IND,222,,GEN,Chennai Metro,0.09547483678963711
Gummidipoondi,1,V.SUDHAKAR,IND,217,,GEN,Chennai Metro,0.09332450262770835
Gummidipoondi,1,T.GOVINDAN,IND,206,,GEN,Chennai Metro,0.08859376747146507
Gummidipoondi,1,GOPAL.K,IND,177,,GEN,Chennai Metro,0.07612182933227823
Gummidipoondi,1,A.H. SIVA GANESH,IND,104,,GEN,Chennai Metro,0.04472695056811828
Ponneri,2,DR.RAVI.M.S,TVK,110439,,SC,Chennai Metro,48.690365445575544
Ponneri,2,DURAI CHANDRASEKAR,INC,54671,,SC,Chennai Metro,24.103359947799788
Ponneri,2,BALARAMAN.P,AIADMK,51468,,SC,Chennai Metro,22.691220753111512
Ponneri,2,RAJATHI.M,NTK,6676,,SC,Chennai Metro,2.943316036134539
Ponneri,2,NOTA,NOTA,865,,SC,Chennai Metro,0.3813613497987382
Ponneri,2,SANTHOSHKUMAR.J,Bahujan Samaj Party,615,,SC,Chennai Metro,0.2711413065043052
Ponneri,2,MALATHI.S,Tamizhaga Murpokku Makkal Katchi,371,,SC,Chennai Metro,0.16356654424893857
Ponneri,2,ASHOK PRIYADARSHAN,Desiya Makkal Sakthi Katchi,366,,SC,Chennai Metro,0.16136214338304994
Ponneri,2,RAJA.S,Vanchit Bahujan Aaghadi,299,,SC,Chennai Metro,0.13182317178014188
Ponneri,2,RAJASEKAR.J,IND,289,,SC,Chennai Metro,0.12741437004836456
Ponneri,2,NAGAIYAN.G,IND,232,,SC,Chennai Metro,0.10228420017723383
Ponneri,2,VENKATESAN.S,IND,203,,SC,Chennai Metro,0.0894986751550796
Ponneri,2,KOTTEESWARAN. K,Tamizhaga Vaazhvurimai Katchi,166,,SC,Chennai Metro,0.07318610874750352
Ponneri,2,BARATHIRAJA.K,IND,159,,SC,Chennai Metro,0.07009994753525939
Tiruttani,3,G.HARI,AIADMK,89169,,GEN,Chennai Metro,37.34076499803181
Tiruttani,3,M.SATHYA KUMAR,TVK,83376,,GEN,Chennai Metro,34.91486528362884
Tiruttani,3,D.KRISHNAMURTHY,DMDK,54863,,GEN,Chennai Metro,22.974648028877965
Tiruttani,3,CHANDRAN .S.S,NTK,6704,,GEN,Chennai Metro,2.8073936967646294
Tiruttani,3,NOTA,NOTA,1210,,GEN,Chennai Metro,0.5067044112597258
Tiruttani,3,KRISHNAMOORTHY.M,IND,946,,GEN,Chennai Metro,0.3961507215303311
Tiruttani,3,JAMBU.B,IND,628,,GEN,Chennai Metro,0.2629837770835602
Tiruttani,3,MUTHURAJ.G,Bahujan Samaj Party,470,,GEN,Chennai Metro,0.1968190688364224
Tiruttani,3,KRISHNAMOORTHY.D,IND,467,,GEN,Chennai Metro,0.1955627769076793
Tiruttani,3,BALAJI.A,Thakkam Katchi,272,,GEN,Chennai Metro,0.11390380153937638
Tiruttani,3,KRISHNAMOORTHY.K,IND,210,,GEN,Chennai Metro,0.08794043501201854
Tiruttani,3,DR.A.V.NARENDRAN,IND,198,,GEN,Chennai Metro,0.08291526729704604
Tiruttani,3,SHETTU.S,IND,153,,GEN,Chennai Metro,0.06407088836589922
Tiruttani,3,PAVENDHAN.Y.R,Tamizhaga Vaazhvurimai Katchi,132,,GEN,Chennai Metro,0.055276844864697354
Thiruvallur,4,DR. T. ARUNKUMAR,TVK,92190,,GEN,Chennai Metro,40.71492924903281
Thiruvallur,4,V.G. RAAJENDRAN,DMK,67430,,GEN,Chennai Metro,29.77988587983818
Thiruvallur,4,BE  VEE RAMANAH,AIADMK,56562,,GEN,Chennai Metro,24.98012613281043
Thiruvallur,4,K. SENTHILKUMAR,NTK,5513,,GEN,Chennai Metro,2.4347695514688996
Thiruvallur,4,NOTA,NOTA,1132,,GEN,Chennai Metro,0.49993817019096576
Thiruvallur,4,S. RAJENDRAN,IND,868,,GEN,Chennai Metro,0.383344816012154
Thiruvallur,4,B. RAJESH KUMAR,Bahujan Samaj Party,674,,GEN,Chennai Metro,0.29766636635045135
Thiruvallur,4,E. MANI,Republican Party of India (Athawale),653,,GEN,Chennai Metro,0.2883918949953186
Thiruvallur,4,N. VENKATESAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,354,,GEN,Chennai Metro,0.1563410885579522
Thiruvallur,4,G. RAJENDIRAN,IND,227,,GEN,Chennai Metro,0.1002526189340541
Thiruvallur,4,E.KOTHANDAN,IND,203,,GEN,Chennai Metro,0.08965322309961665
Thiruvallur,4,N. BALAKRISHNAN,IND,186,,GEN,Chennai Metro,0.08214531771689014
Thiruvallur,4,N. NAGENDRABABU,IND,184,,GEN,Chennai Metro,0.08126203473068701
Thiruvallur,4,E. RAJARATHINAM,Tamizhaga Vaazhvurimai Katchi,134,,GEN,Chennai Metro,0.05917996007560902
Thiruvallur,4,R. RAMANAN,IND,118,,GEN,Chennai Metro,0.05211369618598406
Poonamallee,5,PRAKASAM.R,TVK,161309,,SC,Chennai Metro,52.22147403316348
Poonamallee,5,KRISHNASWAMY.A,DMK,88569,,SC,Chennai Metro,28.67294282180942
Poonamallee,5,ELUMALAI.T.A,AMMK,43280,,SC,Chennai Metro,14.011278950060538
Poonamallee,5,MEKALA.J,NTK,11697,,SC,Chennai Metro,3.786735902931103
Poonamallee,5,NOTA,NOTA,1571,,SC,Chennai Metro,0.5085887068055709
Poonamallee,5,RAJASEKARAN.K,Bahujan Samaj Party,860,,SC,Chennai Metro,0.2784126593588739
Poonamallee,5,RAVIKUMAR.M,IND,355,,SC,Chennai Metro,0.11492615589813983
Poonamallee,5,DR.JAYANTHI.R,IND,304,,SC,Chennai Metro,0.09841563772685777
Poonamallee,5,SIVAKUMAR.S,IND,297,,SC,Chennai Metro,0.09614948817393669
Poonamallee,5,VELU.S,IND,264,,SC,Chennai Metro,0.08546621171016595
Poonamallee,5,PURUSHOTHAMAN.B,IND,255,,SC,Chennai Metro,0.08255259085641029
Poonamallee,5,DHASARATHAN.R,IND,133,,SC,Chennai Metro,0.043056841505500265
Avadi,6,R.RAMESH KUMAR,TVK,180384,,GEN,Chennai Metro,52.1333506741232
Avadi,6,S.M.NASAR,DMK,104073,,GEN,Chennai Metro,30.07846707417523
Avadi,6,RAJASIMHA MAHENDRA,BJP,39605,,GEN,Chennai Metro,11.4463663819887
Avadi,6,PUNITHA SHANMUGAM,NTK,16335,,GEN,Chennai Metro,4.721030042918455
Avadi,6,NOTA,NOTA,1533,,GEN,Chennai Metro,0.44305718125460614
Avadi,6,S. CHARLES,Bahujan Samaj Party,761,,GEN,Chennai Metro,0.21993901822228
Avadi,6,R. BAKTHAVATCHALAM,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,627,,GEN,Chennai Metro,0.18121125417262757
Avadi,6,R.EDMUND JAYENDREN,Tamizhaga Vaazhvurimai Katchi,478,,GEN,Chennai Metro,0.13814829265473041
Avadi,6,R. KUMAR,IND,308,,GEN,Chennai Metro,0.08901605468129073
Avadi,6,P. CHELLAPANDIAN,IND,255,,GEN,Chennai Metro,0.07369835696015954
Avadi,6,C.S. KARNAN,Anti Corruption Dynamic Party,224,,GEN,Chennai Metro,0.06473894885912053
Avadi,6,G.D. ARUNKUMAR,IND,205,,GEN,Chennai Metro,0.059247698732677274
Avadi,6,R. MANIKANDAN,IND,195,,GEN,Chennai Metro,0.056357567087180815
Avadi,6,P.JAYAKUMAR,Samaniya Makkal Nala Katchi,177,,GEN,Chennai Metro,0.0511553301252872
Avadi,6,S. SENTHILKUMAR,IND,167,,GEN,Chennai Metro,0.04826519847979076
Avadi,6,SENTHILKUMAR. S,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,156,,GEN,Chennai Metro,0.045086053669744657
Avadi,6,K. BALAKRISHNAN,IND,141,,GEN,Chennai Metro,0.04075085620149998
Avadi,6,M. ERAJASIMMAN,IND,105,,GEN,Chennai Metro,0.030346382277712747
Avadi,6,RAJASEKAR. R,IND,105,,GEN,Chennai Metro,0.030346382277712747
Avadi,6,UNIESH RAJ. M,IND,94,,GEN,Chennai Metro,0.027167237467666652
Avadi,6,K. ANNAMALAI,IND,77,,GEN,Chennai Metro,0.022254013670322682
Maduravoyal,7,RHEVANTH CHARAN,TVK,141725,,GEN,Chennai Metro,48.25633657028451
Maduravoyal,7,GANAPATHY. K,DMK,80216,,GEN,Chennai Metro,27.31296732631464
Maduravoyal,7,P. BENJAMIN,AIADMK,54705,,GEN,Chennai Metro,18.626656497282866
Maduravoyal,7,REVATHI L,NTK,13024,,GEN,Chennai Metro,4.4345777208776544
Maduravoyal,7,NOTA,NOTA,1462,,GEN,Chennai Metro,0.4978004167631396
Maduravoyal,7,R. SIVA,IND,322,,GEN,Chennai Metro,0.10963866908189532
Maduravoyal,7,MURALI. S,Naam Indiar Party,300,,GEN,Chennai Metro,0.10214782833716957
Maduravoyal,7,AGNI SELVARAJU. J,Naadaalum Makkal Katchi,266,,GEN,Chennai Metro,0.090571074458957
Maduravoyal,7,J. VENKATESAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,233,,GEN,Chennai Metro,0.07933481334186834
Maduravoyal,7,S. BENJAMIN MOSES,IND,207,,GEN,Chennai Metro,0.07048200155264699
Maduravoyal,7,PONMUTHU RAMESH,IND,202,,GEN,Chennai Metro,0.0687795377470275
Maduravoyal,7,K. VENKATESAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,171,,GEN,Chennai Metro,0.05822426215218665
Maduravoyal,7,N.A. MANI,IND,157,,GEN,Chennai Metro,0.05345736349645206
Maduravoyal,7,V. KAMALA KANNAN,IND,119,,GEN,Chennai Metro,0.04051863857374392
Maduravoyal,7,K. GANAPATHY,IND,99,,GEN,Chennai Metro,0.03370878335126595
Maduravoyal,7,R. YUVARAJ,IND,84,,GEN,Chennai Metro,0.028601391934407472
Maduravoyal,7,VIGNESH NANDAGOPAL,IND,83,,GEN,Chennai Metro,0.028260899173283578
Maduravoyal,7,SARAVANAN KUMAR,IND,78,,GEN,Chennai Metro,0.026558435367664085
Maduravoyal,7,MUTHURAMAN. S,Anna MGR Dravida Makkal Kalgam,71,,GEN,Chennai Metro,0.024174986039796793
Maduravoyal,7,D. ANANDAN,IND,67,,GEN,Chennai Metro,0.0228130149953012
Maduravoyal,7,M. BALASUBRAMANIAN,IND,67,,GEN,Chennai Metro,0.0228130149953012
Maduravoyal,7,M. JAMES,IND,34,,GEN,Chennai Metro,0.011576753878212548
Ambattur,8,BALAMURUGAN.G,TVK,133339,,GEN,Chennai Metro,51.286992376512586
Ambattur,8,DR A.P. POORNIMA,DMK,74558,,GEN,Chennai Metro,28.677698029893918
Ambattur,8,K.N. SEKAR,PMK,35997,,GEN,Chennai Metro,13.845745540144469
Ambattur,8,SILAMBARASAN,NTK,11088,,GEN,Chennai Metro,4.264845030117007
Ambattur,8,NOTA,NOTA,1490,,GEN,Chennai Metro,0.5731077827267622
Ambattur,8,A.KALYANASUNDARAM,Nationalist Janshakti Party,588,,GEN,Chennai Metro,0.22616602432438668
Ambattur,8,R.BALAMURUGAN,IND,493,,GEN,Chennai Metro,0.18962559522435823
Ambattur,8,DR. J.SAILAS,Bahujan Samaj Party,443,,GEN,Chennai Metro,0.17039379043486957
Ambattur,8,DR. S.PRAVEEN,IND,308,,GEN,Chennai Metro,0.11846791750325018
Ambattur,8,V. RAMKUMAR,India Suyarajya Party,224,,GEN,Chennai Metro,0.08615848545690923
Ambattur,8,S. MADHAVAN,IND,179,,GEN,Chennai Metro,0.06884986114636941
Ambattur,8,M.S. ARUMUGAM,IND,135,,GEN,Chennai Metro,0.05192587293161939
Ambattur,8,RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,127,,GEN,Chennai Metro,0.0488487841653012
Ambattur,8,K. SEKAR,IND,127,,GEN,Chennai Metro,0.0488487841653012
Ambattur,8,S. JANARTHANAN,IND,126,,GEN,Chennai Metro,0.04846414806951144
Ambattur,8,G.P. SEKAR,IND,103,,GEN,Chennai Metro,0.039617517866346645
Ambattur,8,PALANI,IND,103,,GEN,Chennai Metro,0.039617517866346645
Ambattur,8,D.K.MESHACK KIRUBAKARAN,IND,102,,GEN,Chennai Metro,0.03923288177055688
Ambattur,8,JOTHI.M,IND,89,,GEN,Chennai Metro,0.03423261252528982
Ambattur,8,VINAYAGAMOORTHY.R,IND,83,,GEN,Chennai Metro,0.03192479595055118
Ambattur,8,P. ARUMUGAM,IND,77,,GEN,Chennai Metro,0.029616979375812546
Ambattur,8,G. SAMPATH,IND,72,,GEN,Chennai Metro,0.02769379889686368
Ambattur,8,D. PUSHPA,IND,68,,GEN,Chennai Metro,0.02615525451370458
Ambattur,8,D. JEYAGANESH,Naam Indiar Party,67,,GEN,Chennai Metro,0.025770618417914812
Madavaram,9,M.L.VIJAYPRABHU,TVK,190462,,GEN,Chennai Metro,52.614102840347186
Madavaram,9,S.SUDHARSANAM,DMK,95477,,GEN,Chennai Metro,26.375007596727052
Madavaram,9,MADHAVARAM V.MOORTHY,AIADMK,59290,,GEN,Chennai Metro,16.378543527864796
Madavaram,9,E.KRITHIKA,NTK,12637,,GEN,Chennai Metro,3.4909032646589204
Madavaram,9,NOTA,NOTA,1394,,GEN,Chennai Metro,0.38508500046961586
Madavaram,9,I.RAFFIK,Naadaalum Makkal Katchi,676,,GEN,Chennai Metro,0.18674136321195145
Madavaram,9,N.JANAKIRAMAN,Bahujan Samaj Party,537,,GEN,Chennai Metro,0.14834336101304427
Madavaram,9,R.KARTHIKEYAN,Tamizhaga Vaazhvurimai Katchi,232,,GEN,Chennai Metro,0.0640887518715573
Madavaram,9,S.SIVAKUMAR,IND,198,,GEN,Chennai Metro,0.05469643478693253
Madavaram,9,G.PRABU,IND,191,,GEN,Chennai Metro,0.05276272244598036
Madavaram,9,V.MURTHY,IND,188,,GEN,Chennai Metro,0.05193398858557229
Madavaram,9,A.NAGARAJAN,IND,177,,GEN,Chennai Metro,0.04889529776407604
Madavaram,9,SUDARSANAM,IND,157,,GEN,Chennai Metro,0.04337040536135559
Madavaram,9,C.MOORTHY,IND,154,,GEN,Chennai Metro,0.04254167150094752
Madavaram,9,A.PONNALAGAN,IND,129,,GEN,Chennai Metro,0.03563555599754695
Madavaram,9,R.S.BALAJI,IND,99,,GEN,Chennai Metro,0.027348217393466264
Thiruvottiyur,10,SENTHIL KUMAR. N,TVK,110067,,GEN,Chennai Metro,53.149868654871355
Thiruvottiyur,10,SUNDARARAJ. L,CPI(M),56503,,GEN,Chennai Metro,27.28453604264854
Thiruvottiyur,10,KUPPAN. K,AIADMK,28320,,GEN,Chennai Metro,13.675345746735687
Thiruvottiyur,10,SATHYA. B,NTK,8413,,GEN,Chennai Metro,4.062524144325118
Thiruvottiyur,10,MICHAELRAJ. M. A,IND,838,,GEN,Chennai Metro,0.4046588889747354
Thiruvottiyur,10,NOTA,NOTA,805,,GEN,Chennai Metro,0.38872363439697133
Thiruvottiyur,10,MAHENDRA KUMAR. D,Bahujan Samaj Party,458,,GEN,Chennai Metro,0.22116201807927063
Thiruvottiyur,10,VIJAY. A,IND,316,,GEN,Chennai Metro,0.1525921347446496
Thiruvottiyur,10,BALARUBAN,IND,307,,GEN,Chennai Metro,0.14824615622344126
Thiruvottiyur,10,SASIREKHA. M,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,271,,GEN,Chennai Metro,0.13086224213860775
Thiruvottiyur,10,DILLI KUMAR. R,Democratic National Allegiance,198,,GEN,Chennai Metro,0.09561152746658426
Thiruvottiyur,10,VENKATARAMANAN. J,Tamizhaga Vaazhvurimai Katchi,149,,GEN,Chennai Metro,0.07195008885111644
Thiruvottiyur,10,THANIKASALAM. B,IND,139,,GEN,Chennai Metro,0.06712122382755158
Thiruvottiyur,10,GOPI. K,IND,117,,GEN,Chennai Metro,0.05649772077570888
Thiruvottiyur,10,JANAGARAJ,IND,110,,GEN,Chennai Metro,0.053117515259213474
Thiruvottiyur,10,ARAVIND. R,IND,77,,GEN,Chennai Metro,0.03718226068144943
Dr.Radhakrishnan Nagar,11,N. MARIE WILSON,TVK,97800,,GEN,Chennai Metro,53.971722790636065
Dr.Radhakrishnan Nagar,11,J. JOHN EBENEZER,DMK,48132,,GEN,Chennai Metro,26.56203436972286
Dr.Radhakrishnan Nagar,11,R.S.RAAJESH,AIADMK,26892,,GEN,Chennai Metro,14.840568193106188
Dr.Radhakrishnan Nagar,11,VENNILA.T,NTK,5364,,GEN,Chennai Metro,2.960166881891328
Dr.Radhakrishnan Nagar,11,NOTA,NOTA,561,,GEN,Chennai Metro,0.3095923976027284
Dr.Radhakrishnan Nagar,11,B.NAVIN,Tamizhaga Vaazhvurimai Katchi,338,,GEN,Chennai Metro,0.18652803991037822
Dr.Radhakrishnan Nagar,11,E. RAAMADASAN,Makkal Nalvaazhvuk Katchi,236,,GEN,Chennai Metro,0.13023851307351852
Dr.Radhakrishnan Nagar,11,D.PRABHU,IND,211,,GEN,Chennai Metro,0.11644206041742547
Dr.Radhakrishnan Nagar,11,A.MOHANRAJ,Socialist Unity Centre Of India (COMMUNIST),179,,GEN,Chennai Metro,0.09878260101762636
Dr.Radhakrishnan Nagar,11,J.SARAVANAKUMAR,IND,149,,GEN,Chennai Metro,0.08222685783031466
Dr.Radhakrishnan Nagar,11,M. SATHISH,IND,112,,GEN,Chennai Metro,0.06180810789929693
Dr.Radhakrishnan Nagar,11,K. MURALI,IND,91,,GEN,Chennai Metro,0.050219087668178765
Dr.Radhakrishnan Nagar,11,V.SUDHAKAR,IND,86,,GEN,Chennai Metro,0.04745979713696014
Dr.Radhakrishnan Nagar,11,A.VIJAY,IND,71,,GEN,Chennai Metro,0.039181925543304304
Dr.Radhakrishnan Nagar,11,C. RAJAMANICKAM,IND,65,,GEN,Chennai Metro,0.03587077690584197
Dr.Radhakrishnan Nagar,11,G. VIJAY,IND,58,,GEN,Chennai Metro,0.03200777016213591
Dr.Radhakrishnan Nagar,11,L.SARAVANAN,IND,54,,GEN,Chennai Metro,0.029800337737161023
Dr.Radhakrishnan Nagar,11,G. BOTHI RAJAN,IND,54,,GEN,Chennai Metro,0.029800337737161023
Dr.Radhakrishnan Nagar,11,CHANDRASEKAR,Tamizhaga Murpokku Makkal Katchi,47,,GEN,Chennai Metro,0.025937330993454962
Dr.Radhakrishnan Nagar,11,MANIKANDAN.H,IND,47,,GEN,Chennai Metro,0.025937330993454962
Dr.Radhakrishnan Nagar,11,J.MURALI KRISHNAN,IND,47,,GEN,Chennai Metro,0.025937330993454962
Dr.Radhakrishnan Nagar,11,D.KARTHIKEYAN,Samata Party,44,,GEN,Chennai Metro,0.024281756674723796
Dr.Radhakrishnan Nagar,11,R.ETHIRAJ,IND,44,,GEN,Chennai Metro,0.024281756674723796
Dr.Radhakrishnan Nagar,11,C.JANARTHANAN,IND,42,,GEN,Chennai Metro,0.02317804046223635
Dr.Radhakrishnan Nagar,11,A. USHA,IND,41,,GEN,Chennai Metro,0.022626182355992626
Dr.Radhakrishnan Nagar,11,V.SHANKAR,IND,40,,GEN,Chennai Metro,0.022074324249748905
Dr.Radhakrishnan Nagar,11,R.DEVAKUMAR,IND,40,,GEN,Chennai Metro,0.022074324249748905
Dr.Radhakrishnan Nagar,11,R. MUTHU CHELLA BHARATHI,IND,39,,GEN,Chennai Metro,0.021522466143505184
Dr.Radhakrishnan Nagar,11,D. JANARTHANAN,IND,37,,GEN,Chennai Metro,0.020418749931017735
Dr.Radhakrishnan Nagar,11,R.TAMILARASAN,IND,36,,GEN,Chennai Metro,0.019866891824774014
Dr.Radhakrishnan Nagar,11,V. MADHAN MOHAN,IND,35,,GEN,Chennai Metro,0.01931503371853029
Dr.Radhakrishnan Nagar,11,P. MARIMUTHU,IND,35,,GEN,Chennai Metro,0.01931503371853029
Dr.Radhakrishnan Nagar,11,D. AJITH KUMAR,IND,32,,GEN,Chennai Metro,0.017659459399799123
Dr.Radhakrishnan Nagar,11,AMUDHA.N,IND,30,,GEN,Chennai Metro,0.016555743187311678
Dr.Radhakrishnan Nagar,11,J.VIJAYAN,IND,26,,GEN,Chennai Metro,0.014348310762336787
Dr.Radhakrishnan Nagar,11,K. SUJITH,IND,25,,GEN,Chennai Metro,0.013796452656093064
Dr.Radhakrishnan Nagar,11,TAMILSELVAN,IND,25,,GEN,Chennai Metro,0.013796452656093064
Dr.Radhakrishnan Nagar,11,S.EMMANUVEL,IND,24,,GEN,Chennai Metro,0.013244594549849343
Dr.Radhakrishnan Nagar,11,G. MADHAN KUMAR,IND,17,,GEN,Chennai Metro,0.009381587806143284
Perambur,12,C. JOSEPH VIJAY,TVK,120365,,GEN,Chennai Metro,58.891596211053695
Perambur,12,R.D. SHEKAR,DMK,66650,,GEN,Chennai Metro,32.610184750273994
Perambur,12,M. THILAGABAMA,PMK,8561,,GEN,Chennai Metro,4.1886840457178645
Perambur,12,S. VETRI THAMIZHAN,NTK,5114,,GEN,Chennai Metro,2.502152810396117
Perambur,12,NOTA,NOTA,601,,GEN,Chennai Metro,0.29405432910599655
Perambur,12,A. RAJARAM,Republican Party of India (Athawale),256,,GEN,Chennai Metro,0.12525442304681383
Perambur,12,G. RUTHRA KUMAR,IND,238,,GEN,Chennai Metro,0.11644747142633474
Perambur,12,AGNI AALVAR,IND,230,,GEN,Chennai Metro,0.1125332707061218
Perambur,12,VIJAY,All India Jananayaka Makkal Kazhagam,216,,GEN,Chennai Metro,0.10568341944574917
Perambur,12,VETRI VEL SELVAM,Bahujan Samaj Party,174,,GEN,Chennai Metro,0.08513386566463128
Perambur,12,V. RAJI,IND,148,,GEN,Chennai Metro,0.07241271332393925
Perambur,12,BOWDHARAJ,IND,118,,GEN,Chennai Metro,0.057734460623140756
Perambur,12,J. SEBASTIN,Socialist Unity Centre Of India (COMMUNIST),101,,GEN,Chennai Metro,0.04941678409268827
Perambur,12,D.V. VENUGOPAL,Tamizhaga Vaazhvurimai Katchi,98,,GEN,Chennai Metro,0.047948958822608426
Perambur,12,DR.D. MADAN,IND,95,,GEN,Chennai Metro,0.04648113355252857
Perambur,12,K.M. DEVAN,Makkal Murasu Katchi,94,,GEN,Chennai Metro,0.04599185846250196
Perambur,12,B. BALAJI,IND,93,,GEN,Chennai Metro,0.04550258337247534
Perambur,12,VIJAY. G,IND,90,,GEN,Chennai Metro,0.044034758102395495
Perambur,12,AZARUTHEEN.M,IND,78,,GEN,Chennai Metro,0.03816345702207609
Perambur,12,P. THANGAMANI,IND,78,,GEN,Chennai Metro,0.03816345702207609
Perambur,12,S. JOSEPH,IND,77,,GEN,Chennai Metro,0.03767418193204947
Perambur,12,ASHLIN BELMEN .A.S,Tamilnadu Mahatma Gandhi Makkal Katchi,71,,GEN,Chennai Metro,0.034738531391889774
Perambur,12,NIVETHA,IND,70,,GEN,Chennai Metro,0.034249256301863165
Perambur,12,P. PONRAJ,IND,63,,GEN,Chennai Metro,0.030824330671676843
Perambur,12,DR.G. MOORTHY,IND,53,,GEN,Chennai Metro,0.025931579771410678
Perambur,12,R. JAYASEELAN,IND,51,,GEN,Chennai Metro,0.024953029591357444
Perambur,12,M. GEETA,Thakkam Katchi,47,,GEN,Chennai Metro,0.02299592923125098
Perambur,12,S. SURESHKUMAR,Makkalatchi Katchi,46,,GEN,Chennai Metro,0.022506654141224363
Perambur,12,M. JOSEPH,IND,43,,GEN,Chennai Metro,0.021038828871144513
Perambur,12,M. KADHIRAVAN,IND,41,,GEN,Chennai Metro,0.02006027869109128
Perambur,12,DR.R. SARAVANA PERUMAL,Makkal Nalvaazhvuk Katchi,39,,GEN,Chennai Metro,0.019081728511038044
Perambur,12,M.I. THAHIRA BANU,IND,33,,GEN,Chennai Metro,0.016146077970878348
Perambur,12,S. MALATHI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,32,,GEN,Chennai Metro,0.01565680288085173
Perambur,12,AMALA.R,IND,32,,GEN,Chennai Metro,0.01565680288085173
Perambur,12,REEGAN PRABHU,IND,31,,GEN,Chennai Metro,0.015167527790825114
Perambur,12,SIVAKUMAR.V,Tamil Telugu National Party,30,,GEN,Chennai Metro,0.014678252700798497
Perambur,12,H. DHANASEKAR,IND,28,,GEN,Chennai Metro,0.013699702520745264
Perambur,12,B. VENKATESAN,IND,26,,GEN,Chennai Metro,0.01272115234069203
Perambur,12,S. MICHAEL,IND,24,,GEN,Chennai Metro,0.011742602160638799
Perambur,12,S. RAJESH KUMAR,IND,21,,GEN,Chennai Metro,0.010274776890558947
Perambur,12,B. SATHISH KUMAR,IND,19,,GEN,Chennai Metro,0.009296226710505714
Perambur,12,SATHISH.B,IND,19,,GEN,Chennai Metro,0.009296226710505714
Perambur,12,P. GUNASEKAR,IND,18,,GEN,Chennai Metro,0.008806951620479097
Perambur,12,S. RAMESH,IND,17,,GEN,Chennai Metro,0.008317676530452482
Perambur,12,E. UDHAYA KUMAR,IND,16,,GEN,Chennai Metro,0.007828401440425865
Perambur,12,P. ESAKKI MUTHU,IND,14,,GEN,Chennai Metro,0.006849851260372632
Perambur,12,S. VISHNU VARTHAN,IND,13,,GEN,Chennai Metro,0.006360576170346015
Perambur,12,M. TAMILSELVAM,IND,12,,GEN,Chennai Metro,0.005871301080319399
Kolathur,13,V. S. BABU,TVK,82997,,GEN,Chennai Metro,45.09456618002619
Kolathur,13,M. K. STALIN,DMK,74202,,GEN,Chennai Metro,40.315999369739906
Kolathur,13,P. SANTHANA KRISHNAN,AIADMK,18430,,GEN,Chennai Metro,10.013528858848906
Kolathur,13,SOUNDARA PANDIAN LUDER SETH,NTK,5046,,GEN,Chennai Metro,2.741631395645772
Kolathur,13,NOTA,NOTA,892,,GEN,Chennai Metro,0.48464827683631173
Kolathur,13,S.Y. SYED YUSUF,Republican Party of India (Athawale),484,,GEN,Chennai Metro,0.2629705896735144
Kolathur,13,SUBASHINI,Bahujan Samaj Party,236,,GEN,Chennai Metro,0.128225328849069
Kolathur,13,AATHITHYA,Samata Party,181,,GEN,Chennai Metro,0.09834230729526056
Kolathur,13,R. RAJ GURU,IND,153,,GEN,Chennai Metro,0.08312913268604898
Kolathur,13,R. SENTHIL KUMAR,IND,125,,GEN,Chennai Metro,0.0679159580768374
Kolathur,13,SELVI STEFFI. V. M,IND,122,,GEN,Chennai Metro,0.0662859750829933
Kolathur,13,OORMILA,Tamizhaga Vaazhvurimai Katchi,105,,GEN,Chennai Metro,0.057049404784543414
Kolathur,13,J. SURIYA MUTHU,IND,84,,GEN,Chennai Metro,0.04563952382763473
